10.3962|1.02494|-104.009
|Index|x_pos|y_pos|z_pos|x_vel|y_vel|z_vel|
|1108|-12.7682|0.710045|-139.646|-49.3363|-0.670683|-75.8997|
|1109|-12.8176|0.709374|-139.722|-49.3725|-0.671175|-75.9554|
|1110|-12.867|0.708702|-139.798|-49.4085|-0.671665|-76.0109|
|1111|-12.9164|0.708031|-139.874|-49.4445|-0.672154|-76.0662|
|1112|-12.9659|0.707358|-139.95|-49.4803|-0.672641|-76.1213|
|1113|-13.0154|0.706685|-140.026|-49.516|-0.673127|-76.1762|
|1114|-13.0649|0.706012|-140.102|-49.5516|-0.673611|-76.231|
|1115|-13.1145|0.705338|-140.178|-49.5871|-0.674093|-76.2856|
|1116|-13.1641|0.704664|-140.255|-49.6225|-0.674574|-76.34|
|1117|-13.2137|0.703989|-140.331|-49.6577|-0.675053|-76.3943|
|1118|-13.2634|0.703314|-140.408|-49.6929|-0.675531|-76.4483|
|1119|-13.3131|0.702638|-140.484|-49.7279|-0.676007|-76.5022|
|1120|-13.3629|0.701962|-140.561|-49.7628|-0.676482|-76.5559|
|1121|-13.4126|0.701285|-140.637|-49.7976|-0.676955|-76.6094|
|1122|-13.4624|0.700608|-140.714|-49.8323|-0.677426|-76.6628|
|1123|-13.5123|0.69993|-140.79|-49.8669|-0.677896|-76.716|
|1124|-13.5622|0.699252|-140.867|-49.9013|-0.678364|-76.7689|
|1125|-13.6121|0.698573|-140.944|-49.9356|-0.678831|-76.8218|
|1126|-13.6621|0.697894|-141.021|-49.9698|-0.679296|-76.8744|
|1127|-13.712|0.697215|-141.098|-50.0039|-0.679759|-76.9268|
|1128|-13.7621|0.696535|-141.175|-50.0379|-0.680221|-76.9791|
|1129|-13.8121|0.695854|-141.252|-50.0718|-0.680682|-77.0312|
|1130|-13.8622|0.695173|-141.329|-50.1055|-0.68114|-77.0831|
|1131|-13.9123|0.694492|-141.406|-50.1391|-0.681597|-77.1348|
|1132|-13.9625|0.69381|-141.483|-50.1726|-0.682053|-77.1864|
|1133|-14.0127|0.693128|-141.56|-50.206|-0.682507|-77.2377|
|1134|-14.0629|0.692445|-141.638|-50.2393|-0.682959|-77.2889|
|1135|-14.1131|0.691762|-141.715|-50.2724|-0.68341|-77.3399|
|1136|-14.1634|0.691078|-141.792|-50.3055|-0.683859|-77.3907|
|1137|-14.2138|0.690394|-141.87|-50.3384|-0.684306|-77.4414|
|1138|-14.2641|0.68971|-141.947|-50.3712|-0.684752|-77.4918|
|1139|-14.3145|0.689025|-142.025|-50.4039|-0.685196|-77.5421|
|1140|-14.3649|0.688339|-142.102|-50.4364|-0.685639|-77.5922|
|1141|-14.4154|0.687653|-142.18|-50.4688|-0.68608|-77.6421|
|1142|-14.4659|0.686967|-142.257|-50.5012|-0.686519|-77.6918|
|1143|-14.5164|0.68628|-142.335|-50.5334|-0.686957|-77.7413|
|1144|-14.5669|0.685593|-142.413|-50.5654|-0.687393|-77.7907|
|1145|-14.6175|0.684906|-142.491|-50.5974|-0.687827|-77.8398|
|1146|-14.6681|0.684218|-142.569|-50.6292|-0.68826|-77.8888|
|1147|-14.7188|0.683529|-142.647|-50.6609|-0.688691|-77.9376|
|1148|-14.7694|0.68284|-142.725|-50.6925|-0.68912|-77.9862|
|1149|-14.8202|0.682151|-142.803|-50.724|-0.689548|-78.0346|
|1150|-14.8709|0.681461|-142.881|-50.7554|-0.689974|-78.0828|
|1151|-14.9217|0.680771|-142.959|-50.7866|-0.690399|-78.1309|
|1152|-14.9725|0.68008|-143.037|-50.8177|-0.690822|-78.1788|
|1153|-15.0233|0.679389|-143.115|-50.8487|-0.691243|-78.2264|
|1154|-15.0742|0.678698|-143.193|-50.8796|-0.691663|-78.2739|
|1155|-15.1251|0.678006|-143.272|-50.9103|-0.692081|-78.3212|
|1156|-15.176|0.677314|-143.35|-50.9409|-0.692497|-78.3683|
|1157|-15.2269|0.676621|-143.428|-50.9714|-0.692912|-78.4152|
|1158|-15.2779|0.675928|-143.507|-51.0018|-0.693325|-78.462|
|1159|-15.3289|0.675234|-143.585|-51.0321|-0.693736|-78.5085|
|1160|-15.38|0.67454|-143.664|-51.0622|-0.694145|-78.5549|
|1161|-15.4311|0.673846|-143.742|-51.0922|-0.694553|-78.601|
|1162|-15.4822|0.673151|-143.821|-51.1221|-0.69496|-78.647|
|1163|-15.5333|0.672456|-143.9|-51.1518|-0.695364|-78.6928|
|1164|-15.5845|0.671761|-143.978|-51.1815|-0.695767|-78.7384|
|1165|-15.6357|0.671065|-144.057|-51.211|-0.696169|-78.7838|
|1166|-15.6869|0.670368|-144.136|-51.2404|-0.696568|-78.829|
|1167|-15.7382|0.669671|-144.215|-51.2697|-0.696966|-78.8741|
|1168|-15.7894|0.668974|-144.294|-51.2988|-0.697362|-78.9189|
|1169|-15.8408|0.668277|-144.373|-51.3278|-0.697757|-78.9636|
|1170|-15.8921|0.667579|-144.452|-51.3567|-0.69815|-79.008|
|1171|-15.9435|0.66688|-144.531|-51.3855|-0.698541|-79.0523|
|1172|-15.9949|0.666182|-144.61|-51.4142|-0.69893|-79.0964|
|1173|-16.0463|0.665483|-144.689|-51.4427|-0.699318|-79.1402|
|1174|-16.0978|0.664783|-144.768|-51.4711|-0.699704|-79.1839|
|1175|-16.1492|0.664083|-144.847|-51.4994|-0.700088|-79.2274|
|1176|-16.2007|0.663383|-144.926|-51.5275|-0.700471|-79.2707|
|1177|-16.2523|0.662682|-145.006|-51.5555|-0.700852|-79.3138|
|1178|-16.3039|0.661981|-145.085|-51.5834|-0.701231|-79.3568|
|1179|-16.3555|0.66128|-145.164|-51.6112|-0.701609|-79.3995|
|1180|-16.4071|0.660578|-145.244|-51.6388|-0.701985|-79.442|
|1181|-16.4587|0.659876|-145.323|-51.6664|-0.702359|-79.4844|
|1182|-16.5104|0.659173|-145.403|-51.6938|-0.702731|-79.5265|
|1183|-16.5621|0.65847|-145.482|-51.721|-0.703102|-79.5685|
|1184|-16.6139|0.657767|-145.562|-51.7482|-0.703471|-79.6102|
|1185|-16.6656|0.657063|-145.642|-51.7752|-0.703838|-79.6518|
|1186|-16.7174|0.656359|-145.721|-51.8021|-0.704204|-79.6932|
|1187|-16.7692|0.655655|-145.801|-51.8289|-0.704568|-79.7343|
|1188|-16.8211|0.65495|-145.881|-51.8555|-0.70493|-79.7753|
|1189|-16.8729|0.654245|-145.961|-51.882|-0.70529|-79.8161|
|1190|-16.9248|0.65354|-146.04|-51.9084|-0.705649|-79.8567|
|1191|-16.9768|0.652834|-146.12|-51.9346|-0.706006|-79.8971|
|1192|-17.0287|0.652128|-146.2|-51.9608|-0.706361|-79.9373|
|1193|-17.0807|0.651421|-146.28|-51.9868|-0.706715|-79.9773|
|1194|-17.1327|0.650714|-146.36|-52.0127|-0.707066|-80.0171|
|1195|-17.1847|0.650007|-146.44|-52.0384|-0.707416|-80.0567|
|1196|-17.2367|0.649299|-146.52|-52.064|-0.707765|-80.0961|
|1197|-17.2888|0.648591|-146.6|-52.0895|-0.708111|-80.1353|
|1198|-17.3409|0.647883|-146.681|-52.1149|-0.708456|-80.1744|
|1199|-17.3931|0.647175|-146.761|-52.1401|-0.708799|-80.2132|
|1200|-17.4452|0.646466|-146.841|-52.1652|-0.70914|-80.2518|
|1201|-17.4974|0.645756|-146.921|-52.1902|-0.70948|-80.2902|
|1202|-17.5496|0.645047|-147.002|-52.215|-0.709818|-80.3285|
|1203|-17.6018|0.644337|-147.082|-52.2398|-0.710154|-80.3665|
|1204|-17.6541|0.643626|-147.162|-52.2644|-0.710488|-80.4043|
|1205|-17.7063|0.642916|-147.243|-52.2888|-0.710821|-80.442|
|1206|-17.7586|0.642205|-147.323|-52.3132|-0.711151|-80.4794|
|1207|-17.811|0.641493|-147.404|-52.3374|-0.71148|-80.5166|
|1208|-17.8633|0.640782|-147.484|-52.3614|-0.711808|-80.5537|
|1209|-17.9157|0.64007|-147.565|-52.3854|-0.712133|-80.5905|
|1210|-17.9681|0.639357|-147.645|-52.4092|-0.712457|-80.6271|
|1211|-18.0205|0.638645|-147.726|-52.4329|-0.712779|-80.6636|
|1212|-18.073|0.637932|-147.807|-52.4564|-0.713099|-80.6998|
|1213|-18.1254|0.637219|-147.887|-52.4799|-0.713418|-80.7359|
|1214|-18.1779|0.636505|-147.968|-52.5032|-0.713734|-80.7717|
|1215|-18.2304|0.635791|-148.049|-52.5263|-0.714049|-80.8073|
|1216|-18.283|0.635077|-148.13|-52.5494|-0.714362|-80.8428|
|1217|-18.3355|0.634362|-148.211|-52.5723|-0.714674|-80.878|
|1218|-18.3881|0.633648|-148.292|-52.595|-0.714983|-80.9131|
|1219|-18.4407|0.632932|-148.372|-52.6177|-0.715291|-80.9479|
|1220|-18.4933|0.632217|-148.453|-52.6402|-0.715597|-80.9825|
|1221|-18.546|0.631501|-148.534|-52.6626|-0.715902|-81.017|
|1222|-18.5987|0.630785|-148.615|-52.6848|-0.716204|-81.0512|
|1223|-18.6514|0.630069|-148.697|-52.707|-0.716505|-81.0852|
|1224|-18.7041|0.629352|-148.778|-52.7289|-0.716804|-81.1191|
|1225|-18.7568|0.628635|-148.859|-52.7508|-0.717101|-81.1527|
|1226|-18.8096|0.627918|-148.94|-52.7725|-0.717396|-81.1861|
|1227|-18.8624|0.6272|-149.021|-52.7941|-0.71769|-81.2193|
|1228|-18.9152|0.626483|-149.102|-52.8156|-0.717981|-81.2523|
|1229|-18.968|0.625765|-149.184|-52.8369|-0.718271|-81.2852|
|1230|-19.0209|0.625046|-149.265|-52.8581|-0.71856|-81.3178|
|1231|-19.0737|0.624327|-149.346|-52.8792|-0.718846|-81.3502|
|1232|-19.1266|0.623608|-149.428|-52.9001|-0.719131|-81.3824|
|1233|-19.1795|0.622889|-149.509|-52.9209|-0.719413|-81.4144|
|1234|-19.2325|0.62217|-149.59|-52.9416|-0.719694|-81.4462|
|1235|-19.2854|0.62145|-149.672|-52.9621|-0.719974|-81.4778|
|1236|-19.3384|0.62073|-149.753|-52.9825|-0.720251|-81.5092|
|1237|-19.3914|0.620009|-149.835|-53.0028|-0.720527|-81.5404|
|1238|-19.4444|0.619289|-149.917|-53.0229|-0.7208|-81.5713|
|1239|-19.4974|0.618568|-149.998|-53.043|-0.721072|-81.6021|
|1240|-19.5505|0.617846|-150.08|-53.0628|-0.721342|-81.6327|
|1241|-19.6035|0.617125|-150.161|-53.0826|-0.721611|-81.6631|
|1242|-19.6566|0.616403|-150.243|-53.1022|-0.721877|-81.6932|
|1243|-19.7097|0.615681|-150.325|-53.1216|-0.722142|-81.7232|
|1244|-19.7629|0.614959|-150.406|-53.141|-0.722405|-81.7529|
|1245|-19.816|0.614236|-150.488|-53.1602|-0.722666|-81.7825|
|1246|-19.8692|0.613514|-150.57|-53.1793|-0.722925|-81.8118|
|1247|-19.9224|0.612791|-150.652|-53.1982|-0.723183|-81.841|
|1248|-19.9756|0.612067|-150.734|-53.217|-0.723439|-81.8699|
|1249|-20.0288|0.611344|-150.816|-53.2357|-0.723692|-81.8986|
|1250|-20.0821|0.61062|-150.898|-53.2542|-0.723944|-81.9271|
|1251|-20.1353|0.609896|-150.979|-53.2726|-0.724195|-81.9555|
|1252|-20.1886|0.609171|-151.061|-53.2909|-0.724443|-81.9836|
|1253|-20.2419|0.608447|-151.143|-53.309|-0.724689|-82.0115|
|1254|-20.2952|0.607722|-151.225|-53.327|-0.724934|-82.0392|
|1255|-20.3486|0.606997|-151.308|-53.3449|-0.725177|-82.0666|
|1256|-20.4019|0.606272|-151.39|-53.3626|-0.725418|-82.0939|
|1257|-20.4553|0.605546|-151.472|-53.3802|-0.725657|-82.121|
|1258|-20.5087|0.60482|-151.554|-53.3977|-0.725895|-82.1479|
|1259|-20.5621|0.604094|-151.636|-53.415|-0.72613|-82.1745|
|1260|-20.6155|0.603368|-151.718|-53.4322|-0.726364|-82.201|
|1261|-20.6689|0.602642|-151.8|-53.4493|-0.726596|-82.2272|
|1262|-20.7224|0.601915|-151.883|-53.4662|-0.726826|-82.2532|
|1263|-20.7759|0.601188|-151.965|-53.483|-0.727054|-82.2791|
|1264|-20.8294|0.600461|-152.047|-53.4996|-0.72728|-82.3047|
|1265|-20.8829|0.599733|-152.13|-53.5162|-0.727505|-82.3301|
|1266|-20.9364|0.599006|-152.212|-53.5325|-0.727728|-82.3553|
|1267|-20.9899|0.598278|-152.294|-53.5488|-0.727949|-82.3803|
|1268|-21.0435|0.59755|-152.377|-53.5649|-0.728168|-82.4051|
|1269|-21.0971|0.596822|-152.459|-53.5809|-0.728385|-82.4297|
|1270|-21.1507|0.596093|-152.541|-53.5967|-0.7286|-82.454|
|1271|-21.2043|0.595364|-152.624|-53.6124|-0.728814|-82.4782|
|1272|-21.2579|0.594636|-152.706|-53.628|-0.729025|-82.5021|
|1273|-21.3115|0.593906|-152.789|-53.6434|-0.729235|-82.5259|
|1274|-21.3652|0.593177|-152.871|-53.6587|-0.729443|-82.5494|
|1275|-21.4188|0.592448|-152.954|-53.6739|-0.729649|-82.5727|
|1276|-21.4725|0.591718|-153.037|-53.6889|-0.729853|-82.5958|
|1277|-21.5262|0.590988|-153.119|-53.7038|-0.730055|-82.6187|
|1278|-21.5799|0.590258|-153.202|-53.7185|-0.730256|-82.6414|
|1279|-21.6337|0.589527|-153.285|-53.7331|-0.730455|-82.6639|
|1280|-21.6874|0.588797|-153.367|-53.7476|-0.730651|-82.6862|
|1281|-21.7412|0.588066|-153.45|-53.7619|-0.730846|-82.7082|
|1282|-21.7949|0.587335|-153.533|-53.7761|-0.731039|-82.7301|
|1283|-21.8487|0.586604|-153.615|-53.7902|-0.731231|-82.7517|
|1284|-21.9025|0.585873|-153.698|-53.8041|-0.73142|-82.7732|
|1285|-21.9563|0.585141|-153.781|-53.8179|-0.731608|-82.7944|
|1286|-22.0101|0.584409|-153.864|-53.8316|-0.731793|-82.8154|
|1287|-22.064|0.583678|-153.947|-53.8451|-0.731977|-82.8362|
|1288|-22.1178|0.582945|-154.029|-53.8585|-0.732159|-82.8568|
|1289|-22.1717|0.582213|-154.112|-53.8717|-0.732339|-82.8771|
|1290|-22.2256|0.581481|-154.195|-53.8848|-0.732517|-82.8973|
|1291|-22.2795|0.580748|-154.278|-53.8978|-0.732693|-82.9173|
|1292|-22.3334|0.580015|-154.361|-53.9106|-0.732868|-82.937|
|1293|-22.3873|0.579282|-154.444|-53.9233|-0.73304|-82.9565|
|1294|-22.4412|0.578549|-154.527|-53.9359|-0.733211|-82.9758|
|1295|-22.4952|0.577816|-154.61|-53.9483|-0.73338|-82.995|
|1296|-22.5491|0.577083|-154.693|-53.9606|-0.733547|-83.0139|
|1297|-22.6031|0.576349|-154.776|-53.9727|-0.733712|-83.0325|
|1298|-22.6571|0.575615|-154.859|-53.9848|-0.733875|-83.051|
|1299|-22.711|0.574881|-154.942|-53.9966|-0.734037|-83.0693|
|1300|-22.765|0.574147|-155.025|-54.0084|-0.734196|-83.0873|
|1301|-22.8191|0.573413|-155.108|-54.0199|-0.734354|-83.1051|
|1302|-22.8731|0.572678|-155.191|-54.0314|-0.734509|-83.1228|
|1303|-22.9271|0.571944|-155.274|-54.0427|-0.734663|-83.1402|
|1304|-22.9812|0.571209|-155.358|-54.0539|-0.734815|-83.1574|
|1305|-23.0352|0.570474|-155.441|-54.0649|-0.734965|-83.1744|
|1306|-23.0893|0.569739|-155.524|-54.0758|-0.735113|-83.1911|
|1307|-23.1434|0.569004|-155.607|-54.0866|-0.73526|-83.2077|
|1308|-23.1975|0.568269|-155.69|-54.0972|-0.735404|-83.224|
|1309|-23.2516|0.567533|-155.774|-54.1077|-0.735547|-83.2402|
|1310|-23.3057|0.566797|-155.857|-54.1181|-0.735687|-83.2561|
|1311|-23.3598|0.566062|-155.94|-54.1283|-0.735826|-83.2718|
|1312|-23.4139|0.565326|-156.023|-54.1383|-0.735963|-83.2873|
|1313|-23.4681|0.56459|-156.107|-54.1483|-0.736098|-83.3026|
|1314|-23.5222|0.563854|-156.19|-54.1581|-0.736231|-83.3176|
|1315|-23.5764|0.563117|-156.273|-54.1677|-0.736363|-83.3325|
|1316|-23.6306|0.562381|-156.357|-54.1772|-0.736492|-83.3471|
|1317|-23.6848|0.561644|-156.44|-54.1866|-0.736619|-83.3616|
|1318|-23.739|0.560908|-156.523|-54.1959|-0.736745|-83.3758|
|1319|-23.7932|0.560171|-156.607|-54.205|-0.736869|-83.3898|
|1320|-23.8474|0.559434|-156.69|-54.2139|-0.736991|-83.4036|
|1321|-23.9016|0.558697|-156.774|-54.2227|-0.73711|-83.4171|
|1322|-23.9558|0.55796|-156.857|-54.2314|-0.737228|-83.4305|
|1323|-24.01|0.557222|-156.94|-54.24|-0.737345|-83.4436|
|1324|-24.0643|0.556485|-157.024|-54.2484|-0.737459|-83.4566|
|1325|-24.1185|0.555748|-157.107|-54.2566|-0.737571|-83.4693|
|1326|-24.1728|0.55501|-157.191|-54.2648|-0.737682|-83.4818|
|1327|-24.2271|0.554272|-157.274|-54.2727|-0.73779|-83.4941|
|1328|-24.2813|0.553534|-157.358|-54.2806|-0.737897|-83.5061|
|1329|-24.3356|0.552796|-157.441|-54.2883|-0.738002|-83.518|
|1330|-24.3899|0.552058|-157.525|-54.2959|-0.738105|-83.5296|
|1331|-24.4442|0.55132|-157.608|-54.3033|-0.738206|-83.5411|
|1332|-24.4985|0.550582|-157.692|-54.3106|-0.738305|-83.5523|
|1333|-24.5528|0.549844|-157.775|-54.3177|-0.738402|-83.5633|
|1334|-24.6072|0.549105|-157.859|-54.3247|-0.738497|-83.574|
|1335|-24.6615|0.548367|-157.943|-54.3316|-0.738591|-83.5846|
|1336|-24.7158|0.547628|-158.026|-54.3383|-0.738682|-83.595|
|1337|-24.7702|0.546889|-158.11|-54.3449|-0.738772|-83.6051|
|1338|-24.8245|0.54615|-158.193|-54.3514|-0.738859|-83.615|
|1339|-24.8789|0.545411|-158.277|-54.3577|-0.738945|-83.6247|
|1340|-24.9332|0.544672|-158.361|-54.3639|-0.739029|-83.6342|
|1341|-24.9876|0.543933|-158.444|-54.3699|-0.739111|-83.6435|
|1342|-25.042|0.543194|-158.528|-54.3758|-0.739191|-83.6526|
|1343|-25.0964|0.542455|-158.612|-54.3815|-0.739269|-83.6614|
|1344|-25.1507|0.541716|-158.695|-54.3872|-0.739346|-83.6701|
|1345|-25.2051|0.540976|-158.779|-54.3926|-0.73942|-83.6785|
|1346|-25.2595|0.540237|-158.863|-54.398|-0.739492|-83.6867|
|1347|-25.3139|0.539497|-158.946|-54.4032|-0.739563|-83.6947|
|1348|-25.3683|0.538758|-159.03|-54.4082|-0.739632|-83.7025|
|1349|-25.4227|0.538018|-159.114|-54.4131|-0.739699|-83.71|
|1350|-25.4772|0.537278|-159.197|-54.4179|-0.739763|-83.7174|
|1351|-25.5316|0.536539|-159.281|-54.4225|-0.739826|-83.7245|
|1352|-25.586|0.535799|-159.365|-54.427|-0.739887|-83.7314|
|1353|-25.6404|0.535059|-159.449|-54.4314|-0.739947|-83.7381|
|1354|-25.6949|0.534319|-159.532|-54.4356|-0.740004|-83.7446|
|1355|-25.7493|0.533579|-159.616|-54.4397|-0.740059|-83.7508|
|1356|-25.8037|0.532839|-159.7|-54.4436|-0.740113|-83.7569|
|1357|-25.8582|0.532099|-159.784|-54.4474|-0.740164|-83.7627|
|1358|-25.9126|0.531358|-159.867|-54.451|-0.740214|-83.7683|
|1359|-25.9671|0.530618|-159.951|-54.4545|-0.740262|-83.7737|
|1360|-26.0215|0.529878|-160.035|-54.4579|-0.740307|-83.7789|
|1361|-26.076|0.529138|-160.119|-54.4611|-0.740351|-83.7839|
|1362|-26.1305|0.528397|-160.202|-54.4642|-0.740393|-83.7886|
|1363|-26.1849|0.527657|-160.286|-54.4672|-0.740433|-83.7932|
|1364|-26.2394|0.526916|-160.37|-54.47|-0.740472|-83.7975|
|1365|-26.2939|0.526176|-160.454|-54.4727|-0.740508|-83.8016|
|1366|-26.3483|0.525435|-160.538|-54.4752|-0.740542|-83.8055|
|1367|-26.4028|0.524695|-160.621|-54.4776|-0.740575|-83.8092|
|1368|-26.4573|0.523954|-160.705|-54.4798|-0.740605|-83.8126|
|1369|-26.5118|0.523213|-160.789|-54.4819|-0.740634|-83.8159|
|1370|-26.5663|0.522473|-160.873|-54.4839|-0.740661|-83.8189|
|1371|-26.6207|0.521732|-160.957|-54.4857|-0.740685|-83.8217|
|1372|-26.6752|0.520991|-161.041|-54.4874|-0.740708|-83.8243|
|1373|-26.7297|0.520251|-161.124|-54.4889|-0.740729|-83.8267|
|1374|-26.7842|0.51951|-161.208|-54.4904|-0.740748|-83.8288|
|1375|-26.8387|0.518769|-161.292|-54.4916|-0.740766|-83.8308|
|1376|-26.8932|0.518028|-161.376|-54.4927|-0.740781|-83.8325|
|1377|-26.9477|0.517288|-161.46|-54.4937|-0.740794|-83.834|
|1378|-27.0022|0.516547|-161.544|-54.4946|-0.740806|-83.8353|
|1379|-27.0567|0.515806|-161.627|-54.4953|-0.740815|-83.8364|
|1380|-27.1112|0.515065|-161.711|-54.4958|-0.740823|-83.8373|
|1381|-27.1657|0.514324|-161.795|-54.4963|-0.740829|-83.8379|
|1382|-27.2202|0.513584|-161.879|-54.4965|-0.740832|-83.8383|
|1383|-27.2747|0.512843|-161.963|-54.4967|-0.740834|-83.8386|
|1384|-27.3292|0.512102|-162.047|-54.4967|-0.740834|-83.8386|
|1385|-27.3837|0.511361|-162.13|-54.4965|-0.740832|-83.8383|
|1386|-27.4382|0.51062|-162.214|-54.4963|-0.740829|-83.8379|
|1387|-27.4926|0.509879|-162.298|-54.4958|-0.740823|-83.8373|
|1388|-27.5471|0.509139|-162.382|-54.4953|-0.740815|-83.8364|
|1389|-27.6016|0.508398|-162.466|-54.4946|-0.740806|-83.8353|
|1390|-27.6561|0.507657|-162.55|-54.4937|-0.740794|-83.834|
|1391|-27.7106|0.506916|-162.633|-54.4927|-0.740781|-83.8325|
|1392|-27.7651|0.506175|-162.717|-54.4916|-0.740766|-83.8308|
|1393|-27.8196|0.505435|-162.801|-54.4904|-0.740748|-83.8288|
|1394|-27.8741|0.504694|-162.885|-54.4889|-0.740729|-83.8267|
|1395|-27.9286|0.503953|-162.969|-54.4874|-0.740708|-83.8243|
|1396|-27.9831|0.503213|-163.053|-54.4857|-0.740685|-83.8217|
|1397|-28.0376|0.502472|-163.136|-54.4839|-0.740661|-83.8189|
|1398|-28.092|0.501731|-163.22|-54.4819|-0.740634|-83.8159|
|1399|-28.1465|0.500991|-163.304|-54.4798|-0.740605|-83.8126|
|1400|-28.201|0.50025|-163.388|-54.4776|-0.740575|-83.8092|
|1401|-28.2555|0.499509|-163.472|-54.4752|-0.740542|-83.8055|
|1402|-28.31|0.498769|-163.555|-54.4727|-0.740508|-83.8016|
|1403|-28.3644|0.498028|-163.639|-54.47|-0.740472|-83.7975|
|1404|-28.4189|0.497288|-163.723|-54.4672|-0.740433|-83.7932|
|1405|-28.4734|0.496548|-163.807|-54.4642|-0.740393|-83.7886|
|1406|-28.5278|0.495807|-163.891|-54.4611|-0.740351|-83.7839|
|1407|-28.5823|0.495067|-163.974|-54.4579|-0.740307|-83.7789|
|1408|-28.6367|0.494327|-164.058|-54.4545|-0.740262|-83.7737|
|1409|-28.6912|0.493586|-164.142|-54.451|-0.740214|-83.7683|
|1410|-28.7456|0.492846|-164.226|-54.4474|-0.740164|-83.7627|
|1411|-28.8001|0.492106|-164.309|-54.4436|-0.740113|-83.7569|
|1412|-28.8545|0.491366|-164.393|-54.4397|-0.740059|-83.7508|
|1413|-28.909|0.490626|-164.477|-54.4356|-0.740004|-83.7446|
|1414|-28.9634|0.489886|-164.561|-54.4314|-0.739947|-83.7381|
|1415|-29.0178|0.489146|-164.644|-54.427|-0.739887|-83.7314|
|1416|-29.0723|0.488406|-164.728|-54.4225|-0.739826|-83.7245|
|1417|-29.1267|0.487666|-164.812|-54.4179|-0.739763|-83.7174|
|1418|-29.1811|0.486927|-164.896|-54.4131|-0.739699|-83.71|
|1419|-29.2355|0.486187|-164.979|-54.4082|-0.739632|-83.7025|
|1420|-29.2899|0.485447|-165.063|-54.4032|-0.739563|-83.6947|
|1421|-29.3443|0.484708|-165.147|-54.398|-0.739492|-83.6867|
|1422|-29.3987|0.483968|-165.23|-54.3926|-0.73942|-83.6785|
|1423|-29.4531|0.483229|-165.314|-54.3872|-0.739346|-83.6701|
|1424|-29.5075|0.48249|-165.398|-54.3815|-0.739269|-83.6614|
|1425|-29.5619|0.48175|-165.481|-54.3758|-0.739191|-83.6526|
|1426|-29.6162|0.481011|-165.565|-54.3699|-0.739111|-83.6435|
|1427|-29.6706|0.480272|-165.649|-54.3639|-0.739029|-83.6342|
|1428|-29.725|0.479533|-165.732|-54.3577|-0.738945|-83.6247|
|1429|-29.7793|0.478794|-165.816|-54.3514|-0.738859|-83.615|
|1430|-29.8337|0.478056|-165.9|-54.3449|-0.738772|-83.6051|
|1431|-29.888|0.477317|-165.983|-54.3383|-0.738682|-83.595|
|1432|-29.9423|0.476578|-166.067|-54.3316|-0.738591|-83.5846|
|1433|-29.9967|0.47584|-166.15|-54.3247|-0.738497|-83.574|
|1434|-30.051|0.475101|-166.234|-54.3177|-0.738402|-83.5633|
|1435|-30.1053|0.474363|-166.317|-54.3106|-0.738305|-83.5523|
|1436|-30.1596|0.473625|-166.401|-54.3033|-0.738206|-83.5411|
|1437|-30.2139|0.472886|-166.485|-54.2959|-0.738105|-83.5296|
|1438|-30.2682|0.472148|-166.568|-54.2883|-0.738002|-83.518|
|1439|-30.3225|0.47141|-166.652|-54.2806|-0.737897|-83.5061|
|1440|-30.3768|0.470673|-166.735|-54.2727|-0.73779|-83.4941|
|1441|-30.431|0.469935|-166.819|-54.2648|-0.737682|-83.4818|
|1442|-30.4853|0.469197|-166.902|-54.2566|-0.737571|-83.4693|
|1443|-30.5395|0.46846|-166.985|-54.2484|-0.737459|-83.4566|
|1444|-30.5938|0.467722|-167.069|-54.24|-0.737345|-83.4436|
|1445|-30.648|0.466985|-167.152|-54.2314|-0.737228|-83.4305|
|1446|-30.7022|0.466248|-167.236|-54.2227|-0.73711|-83.4171|
|1447|-30.7565|0.465511|-167.319|-54.2139|-0.736991|-83.4036|
|1448|-30.8107|0.464774|-167.403|-54.205|-0.736869|-83.3898|
|1449|-30.8649|0.464037|-167.486|-54.1959|-0.736745|-83.3758|
|1450|-30.9191|0.4633|-167.569|-54.1866|-0.736619|-83.3616|
|1451|-30.9732|0.462564|-167.653|-54.1772|-0.736492|-83.3471|
|1452|-31.0274|0.461827|-167.736|-54.1677|-0.736363|-83.3325|
|1453|-31.0816|0.461091|-167.819|-54.1581|-0.736231|-83.3176|
|1454|-31.1357|0.460355|-167.903|-54.1483|-0.736098|-83.3026|
|1455|-31.1899|0.459619|-167.986|-54.1383|-0.735963|-83.2873|
|1456|-31.244|0.458883|-168.069|-54.1283|-0.735826|-83.2718|
|1457|-31.2981|0.458147|-168.153|-54.1181|-0.735687|-83.2561|
|1458|-31.3522|0.457412|-168.236|-54.1077|-0.735547|-83.2402|
|1459|-31.4063|0.456676|-168.319|-54.0972|-0.735404|-83.224|
|1460|-31.4604|0.455941|-168.402|-54.0866|-0.73526|-83.2077|
|1461|-31.5145|0.455206|-168.485|-54.0758|-0.735113|-83.1911|
|1462|-31.5686|0.454471|-168.569|-54.0649|-0.734965|-83.1744|
|1463|-31.6227|0.453736|-168.652|-54.0539|-0.734815|-83.1574|
|1464|-31.6767|0.453001|-168.735|-54.0427|-0.734663|-83.1402|
|1465|-31.7307|0.452266|-168.818|-54.0314|-0.734509|-83.1228|
|1466|-31.7848|0.451532|-168.901|-54.0199|-0.734354|-83.1051|
|1467|-31.8388|0.450798|-168.984|-54.0084|-0.734196|-83.0873|
