9.79744 0.788221 -99.1857
|Index|x_pos|y_pos|z_pos|x_vel|y_vel|z_vel|joint1_pos|joint2_pos|joint3_pos|joint1_vel|joint2_vel|joint3_vel|
|191|9.76529|0.787882|-99.2376|-2.52011|-0.0265571|-4.07053|-47564.4|-96477.8|-15387.5|13748.2|32097.3|1844.26|
|192|9.76478|0.787877|-99.2384|-2.54642|-0.0268344|-4.11303|-47561.7|-96471.3|-15387.1|13891.5|32430.8|1863.61|
|193|9.76427|0.787872|-99.2393|-2.57287|-0.0271131|-4.15575|-47558.9|-96464.8|-15386.8|14035.4|32766.1|1883.06|
|194|9.76375|0.787866|-99.2401|-2.59945|-0.0273932|-4.19869|-47556.1|-96458.2|-15386.4|14180.1|33102.9|1902.61|
|195|9.76323|0.787861|-99.2409|-2.62617|-0.0276748|-4.24184|-47553.2|-96451.6|-15386|14325.6|33441.5|1922.26|
|196|9.7627|0.787855|-99.2418|-2.65302|-0.0279578|-4.28522|-47550.3|-96444.8|-15385.6|14471.7|33781.7|1942.01|
|197|9.76217|0.787849|-99.2426|-2.68001|-0.0282421|-4.3288|-47547.4|-96438|-15385.2|14618.6|34123.5|1961.86|
|198|9.76163|0.787844|-99.2435|-2.70713|-0.0285279|-4.37261|-47544.5|-96431.2|-15384.8|14766.2|34467|1981.82|
|199|9.76108|0.787838|-99.2444|-2.73438|-0.0288151|-4.41663|-47541.5|-96424.3|-15384.4|14914.5|34812.2|2001.87|
|200|9.76053|0.787832|-99.2453|-2.76177|-0.0291038|-4.46087|-47538.5|-96417.3|-15384|15063.6|35159|2022.03|
|201|9.75998|0.787826|-99.2462|-2.7893|-0.0293938|-4.50533|-47535.5|-96410.2|-15383.6|15213.3|35507.4|2042.29|
|202|9.75942|0.78782|-99.2471|-2.81695|-0.0296853|-4.55|-47532.4|-96403.1|-15383.2|15363.8|35857.5|2062.65|
|203|9.75885|0.787814|-99.248|-2.84474|-0.0299781|-4.59488|-47529.4|-96395.9|-15382.8|15515|36209.3|2083.11|
|204|9.75828|0.787808|-99.2489|-2.87267|-0.0302724|-4.63999|-47526.2|-96388.6|-15382.4|15667|36562.7|2103.67|
|205|9.7577|0.787802|-99.2499|-2.90072|-0.0305681|-4.68531|-47523.1|-96381.2|-15382|15819.6|36917.7|2124.34|
|206|9.75712|0.787796|-99.2508|-2.92892|-0.0308652|-4.73085|-47519.9|-96373.8|-15381.5|15973|37274.4|2145.1|
|207|9.75653|0.78779|-99.2517|-2.95724|-0.0311637|-4.7766|-47516.7|-96366.3|-15381.1|16127|37632.7|2165.97|
|208|9.75594|0.787784|-99.2527|-2.9857|-0.0314636|-4.82257|-47513.5|-96358.8|-15380.7|16281.8|37992.7|2186.94|
|209|9.75534|0.787777|-99.2537|-3.0143|-0.0317649|-4.86875|-47510.2|-96351.1|-15380.2|16437.3|38354.3|2208.01|
|210|9.75473|0.787771|-99.2547|-3.04302|-0.0320676|-4.91515|-47506.9|-96343.4|-15379.8|16593.6|38717.5|2229.18|
|211|9.75412|0.787765|-99.2556|-3.07188|-0.0323717|-4.96177|-47503.5|-96335.6|-15379.3|16750.5|39082.4|2250.45|
|212|9.7535|0.787758|-99.2566|-3.10088|-0.0326773|-5.0086|-47500.2|-96327.8|-15378.9|16908.2|39448.9|2271.83|
|213|9.75288|0.787752|-99.2576|-3.13|-0.0329842|-5.05564|-47496.8|-96319.9|-15378.4|17066.6|39817|2293.3|
|214|9.75225|0.787745|-99.2587|-3.15926|-0.0332926|-5.10291|-47493.4|-96311.9|-15378|17225.7|40186.8|2314.88|
|215|9.75161|0.787738|-99.2597|-3.18866|-0.0336023|-5.15038|-47489.9|-96303.8|-15377.5|17385.5|40558.2|2336.56|
|216|9.75097|0.787731|-99.2607|-3.21819|-0.0339135|-5.19808|-47486.4|-96295.6|-15377|17546|40931.2|2358.34|
|217|9.75033|0.787725|-99.2618|-3.24785|-0.034226|-5.24599|-47482.9|-96287.4|-15376.5|17707.2|41305.8|2380.22|
|218|9.74968|0.787718|-99.2628|-3.27764|-0.03454|-5.29411|-47479.3|-96279.1|-15376.1|17869.2|41682.1|2402.21|
|219|9.74902|0.787711|-99.2639|-3.30757|-0.0348554|-5.34245|-47475.7|-96270.7|-15375.6|18031.8|42060|2424.29|
|220|9.74835|0.787704|-99.265|-3.33763|-0.0351722|-5.391|-47472.1|-96262.3|-15375.1|18195.2|42439.5|2446.48|
|221|9.74768|0.787697|-99.266|-3.36782|-0.0354903|-5.43977|-47468.4|-96253.8|-15374.6|18359.3|42820.6|2468.77|
|222|9.747|0.78769|-99.2671|-3.39815|-0.0358099|-5.48875|-47464.8|-96245.2|-15374.1|18524.1|43203.4|2491.16|
|223|9.74632|0.787682|-99.2682|-3.4286|-0.0361309|-5.53795|-47461|-96236.5|-15373.6|18689.6|43587.7|2513.65|
|224|9.74563|0.787675|-99.2693|-3.4592|-0.0364533|-5.58736|-47457.3|-96227.7|-15373.1|18855.8|43973.7|2536.25|
|225|9.74494|0.787668|-99.2705|-3.48992|-0.036777|-5.63699|-47453.5|-96218.9|-15372.6|19022.7|44361.2|2558.94|
|226|9.74424|0.78766|-99.2716|-3.52078|-0.0371022|-5.68683|-47449.7|-96210|-15372.1|19190.4|44750.4|2581.74|
|227|9.74353|0.787653|-99.2727|-3.55177|-0.0374288|-5.73689|-47445.8|-96201|-15371.6|19358.7|45141.2|2604.64|
|228|9.74282|0.787645|-99.2739|-3.58289|-0.0377568|-5.78716|-47441.9|-96191.9|-15371|19527.8|45533.6|2627.64|
|229|9.7421|0.787638|-99.2751|-3.61415|-0.0380861|-5.83764|-47438|-96182.8|-15370.5|19697.5|45927.6|2650.75|
|230|9.74137|0.78763|-99.2762|-3.64553|-0.0384169|-5.88834|-47434.1|-96173.5|-15370|19868|46323.2|2673.95|
|231|9.74064|0.787623|-99.2774|-3.67705|-0.0387491|-5.93925|-47430.1|-96164.2|-15369.4|20039.2|46720.4|2697.26|
|232|9.7399|0.787615|-99.2786|-3.70871|-0.0390826|-5.99038|-47426|-96154.9|-15368.9|20211|47119.2|2720.67|
|233|9.73916|0.787607|-99.2798|-3.74049|-0.0394176|-6.04172|-47422|-96145.4|-15368.4|20383.6|47519.6|2744.18|
|234|9.7384|0.787599|-99.281|-3.77241|-0.0397539|-6.09327|-47417.9|-96135.9|-15367.8|20556.9|47921.6|2767.79|
|235|9.73765|0.787591|-99.2822|-3.80446|-0.0400917|-6.14504|-47413.8|-96126.2|-15367.2|20730.9|48325.1|2791.51|
|236|9.73688|0.787583|-99.2835|-3.83664|-0.0404308|-6.19702|-47409.6|-96116.5|-15366.7|20905.6|48730.3|2815.33|
|237|9.73611|0.787575|-99.2847|-3.86895|-0.0407713|-6.24921|-47405.4|-96106.7|-15366.1|21081|49137|2839.25|
|238|9.73533|0.787567|-99.286|-3.9014|-0.0411133|-6.30162|-47401.2|-96096.9|-15365.6|21257.1|49545.4|2863.27|
|239|9.73455|0.787558|-99.2872|-3.93398|-0.0414566|-6.35424|-47396.9|-96086.9|-15365|21433.9|49955.3|2887.39|
|240|9.73376|0.78755|-99.2885|-3.96669|-0.0418013|-6.40708|-47392.6|-96076.9|-15364.4|21611.4|50366.8|2911.62|
|241|9.73296|0.787542|-99.2898|-3.99953|-0.0421474|-6.46012|-47388.2|-96066.8|-15363.8|21789.6|50779.9|2935.95|
|242|9.73216|0.787533|-99.2911|-4.03251|-0.0424948|-6.51338|-47383.9|-96056.6|-15363.2|21968.5|51194.5|2960.38|
|243|9.73135|0.787525|-99.2924|-4.06561|-0.0428437|-6.56686|-47379.5|-96046.3|-15362.6|22148.1|51610.8|2984.91|
|244|9.73053|0.787516|-99.2937|-4.09885|-0.043194|-6.62054|-47375|-96035.9|-15362|22328.4|52028.6|3009.55|
|245|9.72971|0.787507|-99.2951|-4.13222|-0.0435456|-6.67444|-47370.5|-96025.5|-15361.4|22509.4|52448|3034.29|
|246|9.72888|0.787499|-99.2964|-4.16572|-0.0438987|-6.72855|-47366|-96014.9|-15360.8|22691.1|52868.9|3059.13|
|247|9.72805|0.78749|-99.2978|-4.19935|-0.0442531|-6.78288|-47361.4|-96004.3|-15360.2|22873.5|53291.4|3084.07|
|248|9.7272|0.787481|-99.2991|-4.23311|-0.0446089|-6.83741|-47356.9|-95993.6|-15359.6|23056.6|53715.5|3109.11|
|249|9.72635|0.787472|-99.3005|-4.26701|-0.0449661|-6.89216|-47352.2|-95982.8|-15359|23240.4|54141.2|3134.26|
|250|9.7255|0.787463|-99.3019|-4.30104|-0.0453247|-6.94712|-47347.6|-95972|-15358.3|23424.9|54568.4|3159.51|
|251|9.72463|0.787454|-99.3033|-4.33519|-0.0456846|-7.00229|-47342.9|-95961|-15357.7|23610.1|54997.1|3184.87|
|252|9.72376|0.787445|-99.3047|-4.36948|-0.046046|-7.05768|-47338.1|-95950|-15357.1|23796|55427.5|3210.32|
|253|9.72288|0.787435|-99.3061|-4.4039|-0.0464087|-7.11328|-47333.3|-95938.8|-15356.4|23982.6|55859.3|3235.88|
|254|9.722|0.787426|-99.3075|-4.43846|-0.0467728|-7.16908|-47328.5|-95927.6|-15355.8|24169.9|56292.8|3261.54|
|255|9.72111|0.787417|-99.309|-4.47314|-0.0471383|-7.2251|-47323.7|-95916.3|-15355.1|24357.8|56727.8|3287.31|
|256|9.72021|0.787407|-99.3104|-4.50795|-0.0475052|-7.28134|-47318.8|-95904.9|-15354.4|24546.5|57164.3|3313.17|
|257|9.71931|0.787398|-99.3119|-4.5429|-0.0478734|-7.33778|-47313.8|-95893.5|-15353.8|24735.8|57602.4|3339.14|
|258|9.71839|0.787388|-99.3133|-4.57797|-0.048243|-7.39443|-47308.9|-95881.9|-15353.1|24925.9|58042|3365.21|
|259|9.71747|0.787378|-99.3148|-4.61318|-0.048614|-7.4513|-47303.9|-95870.2|-15352.4|25116.6|58483.1|3391.39|
|260|9.71655|0.787369|-99.3163|-4.64852|-0.0489864|-7.50838|-47298.8|-95858.5|-15351.8|25308|58925.8|3417.67|
|261|9.71561|0.787359|-99.3178|-4.68399|-0.0493602|-7.56567|-47293.8|-95846.7|-15351.1|25500.1|59370.1|3444.05|
|262|9.71467|0.787349|-99.3194|-4.71958|-0.0497353|-7.62317|-47288.6|-95834.8|-15350.4|25692.9|59815.8|3470.53|
|263|9.71373|0.787339|-99.3209|-4.75531|-0.0501119|-7.68088|-47283.5|-95822.8|-15349.7|25886.4|60263.2|3497.12|
|264|9.71277|0.787329|-99.3224|-4.79117|-0.0504898|-7.7388|-47278.3|-95810.7|-15349|26080.6|60712|3523.81|
|265|9.71181|0.787319|-99.324|-4.82716|-0.050869|-7.79693|-47273|-95798.5|-15348.3|26275.4|61162.3|3550.6|
|266|9.71084|0.787309|-99.3255|-4.86328|-0.0512497|-7.85528|-47267.8|-95786.2|-15347.6|26471|61614.2|3577.5|
|267|9.70987|0.787298|-99.3271|-4.89954|-0.0516317|-7.91383|-47262.5|-95773.8|-15346.8|26667.2|62067.7|3604.5|
|268|9.70888|0.787288|-99.3287|-4.93592|-0.0520151|-7.97259|-47257.1|-95761.4|-15346.1|26864.1|62522.6|3631.6|
|269|9.70789|0.787277|-99.3303|-4.97243|-0.0523998|-8.03157|-47251.7|-95748.8|-15345.4|27061.7|62979|3658.81|
|270|9.70689|0.787267|-99.3319|-5.00907|-0.052786|-8.09075|-47246.3|-95736.2|-15344.7|27260|63437|3686.12|
|271|9.70589|0.787256|-99.3335|-5.04584|-0.0531735|-8.15015|-47240.8|-95723.4|-15343.9|27459|63896.5|3713.53|
|272|9.70487|0.787246|-99.3352|-5.08274|-0.0535623|-8.20975|-47235.3|-95710.6|-15343.2|27658.6|64357.5|3741.05|
|273|9.70385|0.787235|-99.3368|-5.11978|-0.0539526|-8.26956|-47229.7|-95697.7|-15342.4|27859|64820|3768.67|
|274|9.70283|0.787224|-99.3385|-5.15694|-0.0543442|-8.32959|-47224.2|-95684.7|-15341.7|28060|65284|3796.39|
|275|9.70179|0.787213|-99.3402|-5.19423|-0.0547372|-8.38982|-47218.5|-95671.6|-15340.9|28261.7|65749.5|3824.22|
|276|9.70075|0.787202|-99.3418|-5.23165|-0.0551315|-8.45027|-47212.8|-95658.4|-15340.1|28464.1|66216.5|3852.15|
|277|9.6997|0.787191|-99.3435|-5.2692|-0.0555272|-8.51092|-47207.1|-95645.1|-15339.4|28667.1|66685.1|3880.18|
|278|9.69864|0.78718|-99.3453|-5.30688|-0.0559243|-8.57178|-47201.4|-95631.7|-15338.6|28870.8|67155.1|3908.32|
|279|9.69758|0.787169|-99.347|-5.34469|-0.0563228|-8.63285|-47195.6|-95618.2|-15337.8|29075.2|67626.6|3936.56|
|280|9.6965|0.787157|-99.3487|-5.38263|-0.0567226|-8.69414|-47189.8|-95604.7|-15337|29280.3|68099.6|3964.91|
|281|9.69542|0.787146|-99.3505|-5.4207|-0.0571238|-8.75563|-47183.9|-95591|-15336.2|29486.1|68574.1|3993.36|
|282|9.69433|0.787135|-99.3522|-5.4589|-0.0575263|-8.81732|-47178|-95577.2|-15335.4|29692.5|69050|4021.91|
|283|9.69324|0.787123|-99.354|-5.49723|-0.0579302|-8.87923|-47172|-95563.4|-15334.6|29899.7|69527.5|4050.57|
|284|9.69214|0.787111|-99.3558|-5.53568|-0.0583355|-8.94135|-47166|-95549.4|-15333.8|30107.4|70006.5|4079.33|
|285|9.69102|0.7871|-99.3576|-5.57427|-0.0587421|-9.00367|-47160|-95535.4|-15333|30315.9|70486.9|4108.2|
|286|9.68991|0.787088|-99.3594|-5.61299|-0.0591501|-9.06621|-47153.9|-95521.2|-15332.1|30525|70968.8|4137.16|
|287|9.68878|0.787076|-99.3612|-5.65183|-0.0595594|-9.12895|-47147.7|-95507|-15331.3|30734.9|71452.2|4166.24|
|288|9.68765|0.787064|-99.363|-5.6908|-0.0599701|-9.1919|-47141.6|-95492.6|-15330.5|30945.3|71937|4195.42|
|289|9.6865|0.787052|-99.3649|-5.72991|-0.0603822|-9.25506|-47135.4|-95478.2|-15329.6|31156.5|72423.3|4224.7|
|290|9.68535|0.78704|-99.3667|-5.76914|-0.0607956|-9.31843|-47129.1|-95463.7|-15328.8|31368.3|72911.1|4254.08|
|291|9.6842|0.787028|-99.3686|-5.8085|-0.0612104|-9.382|-47122.8|-95449|-15327.9|31580.8|73400.4|4283.57|
|292|9.68303|0.787015|-99.3705|-5.84798|-0.0616265|-9.44578|-47116.5|-95434.3|-15327.1|31794|73891.1|4313.17|
|293|9.68186|0.787003|-99.3724|-5.8876|-0.062044|-9.50977|-47110.1|-95419.5|-15326.2|32007.8|74383.2|4342.87|
|294|9.68068|0.786991|-99.3743|-5.92735|-0.0624628|-9.57397|-47103.7|-95404.6|-15325.3|32222.3|74876.9|4372.67|
|295|9.67949|0.786978|-99.3762|-5.96722|-0.062883|-9.63838|-47097.2|-95389.5|-15324.5|32437.4|75371.9|4402.58|
|296|9.67829|0.786965|-99.3781|-6.00722|-0.0633046|-9.70299|-47090.7|-95374.4|-15323.6|32653.3|75868.5|4432.6|
|297|9.67708|0.786953|-99.3801|-6.04735|-0.0637275|-9.76781|-47084.2|-95359.2|-15322.7|32869.8|76366.4|4462.71|
|298|9.67587|0.78694|-99.382|-6.08761|-0.0641517|-9.83284|-47077.6|-95343.9|-15321.8|33086.9|76865.9|4492.94|
|299|9.67465|0.786927|-99.384|-6.128|-0.0645773|-9.89807|-47070.9|-95328.4|-15320.9|33304.8|77366.7|4523.26|
|300|9.67342|0.786914|-99.386|-6.16852|-0.0650043|-9.96351|-47064.2|-95312.9|-15320|33523.2|77869|4553.7|
|301|9.67218|0.786901|-99.388|-6.20916|-0.0654326|-10.0292|-47057.5|-95297.3|-15319.1|33742.4|78372.8|4584.23|
|302|9.67093|0.786888|-99.39|-6.24993|-0.0658622|-10.095|-47050.7|-95281.6|-15318.1|33962.2|78878|4614.88|
|303|9.66968|0.786875|-99.392|-6.29083|-0.0662932|-10.1611|-47043.9|-95265.7|-15317.2|34182.7|79384.6|4645.62|
|304|9.66842|0.786861|-99.3941|-6.33186|-0.0667256|-10.2273|-47037.1|-95249.8|-15316.3|34403.8|79892.6|4676.48|
|305|9.66715|0.786848|-99.3961|-6.37301|-0.0671593|-10.2938|-47030.2|-95233.8|-15315.3|34625.6|80402.1|4707.43|
|306|9.66587|0.786835|-99.3982|-6.41429|-0.0675943|-10.3605|-47023.2|-95217.7|-15314.4|34848|80913|4738.5|
|307|9.66458|0.786821|-99.4003|-6.4557|-0.0680307|-10.4274|-47016.2|-95201.4|-15313.5|35071.1|81425.3|4769.66|
|308|9.66329|0.786807|-99.4024|-6.49724|-0.0684684|-10.4945|-47009.2|-95185.1|-15312.5|35294.9|81939|4800.94|
|309|9.66198|0.786794|-99.4045|-6.53891|-0.0689075|-10.5618|-47002.1|-95168.6|-15311.5|35519.3|82454.1|4832.32|
|310|9.66067|0.78678|-99.4066|-6.5807|-0.0693479|-10.6293|-46995|-95152.1|-15310.6|35744.4|82970.7|4863.8|
|311|9.65935|0.786766|-99.4087|-6.62262|-0.0697897|-10.697|-46987.8|-95135.5|-15309.6|35970.1|83488.6|4895.39|
|312|9.65802|0.786752|-99.4109|-6.66467|-0.0702328|-10.7649|-46980.6|-95118.7|-15308.6|36196.5|84008|4927.09|
|313|9.65668|0.786738|-99.413|-6.70684|-0.0706772|-10.833|-46973.3|-95101.9|-15307.6|36423.5|84528.8|4958.89|
|314|9.65534|0.786724|-99.4152|-6.74914|-0.071123|-10.9014|-46966|-95084.9|-15306.6|36651.2|85050.9|4990.79|
|315|9.65399|0.786709|-99.4174|-6.79157|-0.0715701|-10.9699|-46958.7|-95067.8|-15305.6|36879.6|85574.5|5022.81|
|316|9.65262|0.786695|-99.4196|-6.83413|-0.0720185|-11.0386|-46951.3|-95050.7|-15304.6|37108.6|86099.5|5054.92|
|317|9.65125|0.786681|-99.4218|-6.87681|-0.0724683|-11.1076|-46943.8|-95033.4|-15303.6|37338.2|86625.8|5087.15|
|318|9.64987|0.786666|-99.424|-6.91962|-0.0729195|-11.1767|-46936.3|-95016|-15302.6|37568.5|87153.6|5119.48|
|319|9.64848|0.786651|-99.4263|-6.96255|-0.0733719|-11.2461|-46928.8|-94998.5|-15301.5|37799.4|87682.7|5151.92|
|320|9.64709|0.786637|-99.4285|-7.00562|-0.0738257|-11.3156|-46921.2|-94980.9|-15300.5|38031|88213.2|5184.46|
|321|9.64568|0.786622|-99.4308|-7.04881|-0.0742808|-11.3854|-46913.6|-94963.2|-15299.5|38263.3|88745.1|5217.11|
|322|9.64427|0.786607|-99.4331|-7.09212|-0.0747373|-11.4553|-46905.9|-94945.4|-15298.4|38496.1|89278.4|5249.86|
|323|9.64284|0.786592|-99.4354|-7.13556|-0.0751951|-11.5255|-46898.2|-94927.5|-15297.4|38729.7|89813|5282.72|
|324|9.64141|0.786577|-99.4377|-7.17913|-0.0756542|-11.5959|-46890.4|-94909.5|-15296.3|38963.8|90349|5315.69|
|325|9.63997|0.786562|-99.44|-7.22283|-0.0761147|-11.6665|-46882.6|-94891.4|-15295.2|39198.7|90886.4|5348.76|
|326|9.63852|0.786546|-99.4424|-7.26665|-0.0765765|-11.7372|-46874.7|-94873.2|-15294.2|39434.1|91425.2|5381.95|
|327|9.63707|0.786531|-99.4447|-7.31059|-0.0770396|-11.8082|-46866.8|-94854.8|-15293.1|39670.2|91965.3|5415.23|
|328|9.6356|0.786516|-99.4471|-7.35467|-0.077504|-11.8794|-46858.9|-94836.4|-15292|39906.9|92506.7|5448.63|
|329|9.63412|0.7865|-99.4495|-7.39887|-0.0779698|-11.9508|-46850.9|-94817.8|-15290.9|40144.3|93049.6|5482.13|
|330|9.63264|0.786484|-99.4519|-7.44319|-0.0784369|-12.0224|-46842.8|-94799.2|-15289.8|40382.3|93593.7|5515.73|
|331|9.63115|0.786469|-99.4543|-7.48764|-0.0789053|-12.0942|-46834.7|-94780.4|-15288.7|40621|94139.2|5549.45|
|332|9.62964|0.786453|-99.4567|-7.53222|-0.0793751|-12.1662|-46826.6|-94761.5|-15287.6|40860.3|94686.1|5583.27|
|333|9.62813|0.786437|-99.4591|-7.57692|-0.0798461|-12.2384|-46818.4|-94742.5|-15286.5|41100.2|95234.3|5617.2|
|334|9.62661|0.786421|-99.4616|-7.62175|-0.0803185|-12.3108|-46810.1|-94723.4|-15285.4|41340.8|95783.9|5651.23|
|335|9.62509|0.786405|-99.4641|-7.6667|-0.0807923|-12.3834|-46801.8|-94704.2|-15284.2|41582|96334.8|5685.38|
|336|9.62355|0.786389|-99.4665|-7.71178|-0.0812673|-12.4562|-46793.5|-94684.9|-15283.1|41823.8|96887|5719.63|
|337|9.622|0.786372|-99.469|-7.75698|-0.0817437|-12.5292|-46785.1|-94665.4|-15281.9|42066.3|97440.5|5753.98|
|338|9.62044|0.786356|-99.4716|-7.80231|-0.0822213|-12.6024|-46776.7|-94645.9|-15280.8|42309.4|97995.4|5788.45|
|339|9.61888|0.786339|-99.4741|-7.84777|-0.0827003|-12.6759|-46768.2|-94626.2|-15279.6|42553.2|98551.6|5823.02|
|340|9.61731|0.786323|-99.4766|-7.89334|-0.0831807|-12.7495|-46759.6|-94606.5|-15278.4|42797.5|99109.1|5857.7|
|341|9.61572|0.786306|-99.4792|-7.93905|-0.0836623|-12.8233|-46751.1|-94586.6|-15277.3|43042.5|99668|5892.49|
|342|9.61413|0.786289|-99.4818|-7.98488|-0.0841453|-12.8973|-46742.4|-94566.6|-15276.1|43288.1|100228|5927.38|
|343|9.61253|0.786272|-99.4843|-8.03083|-0.0846295|-12.9716|-46733.7|-94546.5|-15274.9|43534.4|100790|5962.39|
|344|9.61092|0.786256|-99.4869|-8.07691|-0.0851151|-13.046|-46725|-94526.3|-15273.7|43781.3|101352|5997.5|
|345|9.6093|0.786238|-99.4896|-8.12311|-0.085602|-13.1206|-46716.2|-94506|-15272.5|44028.8|101916|6032.72|
|346|9.60767|0.786221|-99.4922|-8.16944|-0.0860902|-13.1954|-46707.4|-94485.5|-15271.3|44276.9|102482|6068.04|
|347|9.60603|0.786204|-99.4948|-8.2159|-0.0865797|-13.2705|-46698.5|-94465|-15270.1|44525.7|103049|6103.48|
|348|9.60438|0.786187|-99.4975|-8.26247|-0.0870706|-13.3457|-46689.6|-94444.3|-15268.8|44775.1|103616|6139.02|
|349|9.60272|0.786169|-99.5002|-8.30917|-0.0875627|-13.4211|-46680.6|-94423.5|-15267.6|45025.1|104186|6174.67|
|350|9.60106|0.786152|-99.5029|-8.356|-0.0880562|-13.4968|-46671.6|-94402.6|-15266.4|45275.7|104756|6210.43|
|351|9.59938|0.786134|-99.5056|-8.40295|-0.0885509|-13.5726|-46662.5|-94381.6|-15265.1|45527|105328|6246.3|
|352|9.5977|0.786116|-99.5083|-8.45002|-0.089047|-13.6486|-46653.4|-94360.5|-15263.9|45778.8|105901|6282.28|
|353|9.596|0.786098|-99.511|-8.49722|-0.0895444|-13.7249|-46644.2|-94339.3|-15262.6|46031.3|106476|6318.36|
|354|9.5943|0.78608|-99.5138|-8.54454|-0.0900431|-13.8013|-46635|-94317.9|-15261.4|46284.4|107051|6354.56|
|355|9.59258|0.786062|-99.5166|-8.59199|-0.090543|-13.878|-46625.7|-94296.4|-15260.1|46538.1|107628|6390.86|
|356|9.59086|0.786044|-99.5193|-8.63956|-0.0910443|-13.9548|-46616.3|-94274.9|-15258.8|46792.5|108206|6427.27|
|357|9.58913|0.786026|-99.5221|-8.68725|-0.0915469|-14.0318|-46607|-94253.2|-15257.5|47047.4|108786|6463.79|
|358|9.58739|0.786008|-99.525|-8.73507|-0.0920508|-14.1091|-46597.5|-94231.3|-15256.2|47303|109367|6500.42|
|359|9.58563|0.785989|-99.5278|-8.78301|-0.092556|-14.1865|-46588|-94209.4|-15254.9|47559.2|109949|6537.16|
|360|9.58387|0.785971|-99.5306|-8.83108|-0.0930625|-14.2641|-46578.5|-94187.4|-15253.6|47816|110532|6574.01|
|361|9.5821|0.785952|-99.5335|-8.87926|-0.0935703|-14.342|-46568.9|-94165.2|-15252.3|48073.4|111116|6610.97|
|362|9.58032|0.785933|-99.5364|-8.92757|-0.0940794|-14.42|-46559.3|-94142.9|-15251|48331.4|111702|6648.04|
|363|9.57853|0.785914|-99.5393|-8.97601|-0.0945898|-14.4982|-46549.6|-94120.5|-15249.6|48590.1|112289|6685.21|
|364|9.57673|0.785895|-99.5422|-9.02456|-0.0951015|-14.5767|-46539.8|-94098|-15248.3|48849.3|112877|6722.5|
|365|9.57492|0.785876|-99.5451|-9.07324|-0.0956145|-14.6553|-46530|-94075.4|-15246.9|49109.2|113467|6759.9|
|366|9.5731|0.785857|-99.548|-9.12205|-0.0961288|-14.7341|-46520.2|-94052.6|-15245.6|49369.6|114057|6797.4|
|367|9.57127|0.785838|-99.551|-9.17097|-0.0966444|-14.8131|-46510.3|-94029.7|-15244.2|49630.7|114649|6835.02|
|368|9.56943|0.785818|-99.554|-9.22002|-0.0971613|-14.8924|-46500.3|-94006.8|-15242.8|49892.4|115243|6872.74|
|369|9.56758|0.785799|-99.5569|-9.26919|-0.0976795|-14.9718|-46490.3|-93983.6|-15241.5|50154.6|115837|6910.58|
|370|9.56573|0.785779|-99.5599|-9.31849|-0.0981989|-15.0514|-46480.3|-93960.4|-15240.1|50417.5|116433|6948.52|
|371|9.56386|0.78576|-99.563|-9.3679|-0.0987197|-15.1312|-46470.2|-93937.1|-15238.7|50681|117029|6986.58|
|372|9.56198|0.78574|-99.566|-9.41744|-0.0992417|-15.2112|-46460|-93913.6|-15237.3|50945.1|117627|7024.75|
|373|9.56009|0.78572|-99.569|-9.4671|-0.099765|-15.2915|-46449.8|-93890|-15235.9|51209.7|118227|7063.02|
|374|9.55819|0.7857|-99.5721|-9.51689|-0.10029|-15.3719|-46439.5|-93866.3|-15234.5|51475|118827|7101.41|
|375|9.55628|0.78568|-99.5752|-9.56679|-0.100816|-15.4525|-46429.2|-93842.5|-15233|51740.9|119429|7139.91|
|376|9.55437|0.78566|-99.5783|-9.61682|-0.101343|-15.5333|-46418.8|-93818.5|-15231.6|52007.4|120031|7178.52|
|377|9.55244|0.785639|-99.5814|-9.66697|-0.101871|-15.6143|-46408.4|-93794.5|-15230.2|52274.5|120635|7217.24|
|378|9.5505|0.785619|-99.5845|-9.71724|-0.102401|-15.6955|-46397.9|-93770.3|-15228.7|52542.1|121241|7256.07|
|379|9.54855|0.785598|-99.5877|-9.76763|-0.102932|-15.7769|-46387.4|-93746|-15227.3|52810.4|121847|7295.01|
|380|9.54659|0.785578|-99.5908|-9.81815|-0.103464|-15.8585|-46376.8|-93721.6|-15225.8|53079.3|122455|7334.06|
|381|9.54462|0.785557|-99.594|-9.86879|-0.103998|-15.9403|-46366.1|-93697|-15224.3|53348.7|123063|7373.23|
|382|9.54264|0.785536|-99.5972|-9.91954|-0.104533|-16.0222|-46355.4|-93672.3|-15222.8|53618.7|123673|7412.5|
|383|9.54065|0.785515|-99.6004|-9.97042|-0.105069|-16.1044|-46344.7|-93647.5|-15221.4|53889.4|124284|7451.89|
|384|9.53866|0.785494|-99.6037|-10.0214|-0.105607|-16.1868|-46333.9|-93622.6|-15219.9|54160.6|124897|7491.39|
|385|9.53665|0.785473|-99.6069|-10.0725|-0.106145|-16.2694|-46323|-93597.6|-15218.4|54432.4|125510|7531|
|386|9.53463|0.785452|-99.6102|-10.1238|-0.106685|-16.3521|-46312.1|-93572.4|-15216.9|54704.8|126125|7570.72|
|387|9.5326|0.78543|-99.6135|-10.1752|-0.107227|-16.4351|-46301.1|-93547.1|-15215.3|54977.8|126740|7610.55|
|388|9.53056|0.785409|-99.6167|-10.2266|-0.107769|-16.5183|-46290.1|-93521.7|-15213.8|55251.4|127357|7650.5|
