-65 0.000164428 -220
|Index|TCPP|TCVP|
|24592|49.5569|99.9828|
|24593|49.5769|99.9828|
|24594|49.5969|99.9828|
|24595|49.6169|99.9828|
|24596|49.6369|99.9828|
|24597|49.6569|99.9828|
|24598|49.6769|99.9828|
|24599|49.6969|99.9828|
|24600|49.7169|99.9828|
|24601|49.7369|99.9828|
|24602|49.7569|99.9828|
|24603|49.7769|99.9828|
|24604|49.7969|99.9828|
|24605|49.8169|99.9828|
|24606|49.8369|99.9828|
|24607|49.8568|99.9828|
|24608|49.8768|99.9828|
|24609|49.8968|99.9828|
|24610|49.9168|99.9828|
|24611|49.9368|99.9828|
|24612|49.9568|99.9828|
|24613|49.9768|99.9828|
|24614|49.9968|99.9828|
|24615|50.0168|99.9828|
|24616|50.0368|99.9828|
|24617|50.0568|99.9828|
|24618|50.0768|99.9828|
|24619|50.0968|99.9828|
|24620|50.1168|99.9828|
|24621|50.1368|99.9828|
|24622|50.1568|99.9828|
|24623|50.1768|99.9828|
|24624|50.1968|99.9828|
|24625|50.2168|99.9828|
|24626|50.2368|99.9828|
|24627|50.2568|99.9827|
|24628|50.2768|99.9827|
|24629|50.2968|99.9827|
|24630|50.3168|99.9827|
|24631|50.3368|99.9827|
|24632|50.3568|99.9827|
|24633|50.3768|99.9827|
|24634|50.3968|99.9827|
|24635|50.4168|99.9827|
|24636|50.4367|99.9827|
|24637|50.4567|99.9827|
|24638|50.4767|99.9827|
|24639|50.4967|99.9827|
|24640|50.5167|99.9827|
|24641|50.5367|99.9827|
|24642|50.5567|99.9827|
|24643|50.5767|99.9827|
|24644|50.5967|99.9827|
|24645|50.6167|99.9827|
|24646|50.6367|99.9827|
|24647|50.6567|99.9827|
|24648|50.6767|99.9827|
|24649|50.6967|99.9827|
|24650|50.7167|99.9827|
|24651|50.7367|99.9827|
|24652|50.7567|99.9827|
|24653|50.7767|99.9827|
|24654|50.7967|99.9827|
|24655|50.8167|99.9827|
|24656|50.8367|99.9827|
|24657|50.8567|99.9827|
|24658|50.8767|99.9827|
|24659|50.8967|99.9827|
|24660|50.9167|99.9827|
|24661|50.9367|99.9827|
|24662|50.9567|99.9827|
|24663|50.9767|99.9827|
|24664|50.9967|99.9827|
|24665|51.0166|99.9827|
|24666|51.0366|99.9827|
|24667|51.0566|99.9827|
|24668|51.0766|99.9827|
|24669|51.0966|99.9827|
|24670|51.1166|99.9827|
|24671|51.1366|99.9827|
|24672|51.1566|99.9827|
|24673|51.1766|99.9827|
|24674|51.1966|99.9827|
|24675|51.2166|99.9827|
|24676|51.2366|99.9827|
|24677|51.2566|99.9827|
|24678|51.2766|99.9827|
|24679|51.2966|99.9827|
|24680|51.3166|99.9827|
|24681|51.3366|99.9827|
|24682|51.3566|99.9827|
|24683|51.3766|99.9827|
|24684|51.3966|99.9827|
|24685|51.4166|99.9827|
|24686|51.4366|99.9827|
|24687|51.4566|99.9826|
|24688|51.4766|99.9826|
|24689|51.4966|99.9826|
|24690|51.5166|99.9826|
|24691|51.5366|99.9826|
|24692|51.5566|99.9826|
|24693|51.5766|99.9826|
|24694|51.5965|99.9826|
|24695|51.6165|99.9826|
|24696|51.6365|99.9826|
|24697|51.6565|99.9826|
|24698|51.6765|99.9826|
|24699|51.6965|99.9826|
|24700|51.7165|99.9826|
|24701|51.7365|99.9826|
|24702|51.7565|99.9826|
|24703|51.7765|99.9826|
|24704|51.7965|99.9826|
|24705|51.8165|99.9826|
|24706|51.8365|99.9826|
|24707|51.8565|99.9826|
|24708|51.8765|99.9826|
|24709|51.8965|99.9826|
|24710|51.9165|99.9826|
|24711|51.9365|99.9826|
|24712|51.9565|99.9826|
|24713|51.9765|99.9826|
|24714|51.9965|99.9826|
|24715|52.0165|99.9826|
|24716|52.0365|99.9826|
|24717|52.0565|99.9826|
|24718|52.0765|99.9826|
|24719|52.0965|99.9826|
|24720|52.1165|99.9826|
|24721|52.1365|99.9826|
|24722|52.1565|99.9826|
|24723|52.1764|99.9826|
|24724|52.1964|99.9826|
|24725|52.2164|99.9826|
|24726|52.2364|99.9826|
|24727|52.2564|99.9826|
|24728|52.2764|99.9826|
|24729|52.2964|99.9826|
|24730|52.3164|99.9826|
|24731|52.3364|99.9826|
|24732|52.3564|99.9826|
|24733|52.3764|99.9826|
|24734|52.3964|99.9826|
|24735|52.4164|99.9826|
|24736|52.4364|99.9826|
|24737|52.4564|99.9826|
|24738|52.4764|99.9826|
|24739|52.4964|99.9826|
|24740|52.5164|99.9826|
|24741|52.5364|99.9826|
|24742|52.5564|99.9826|
|24743|52.5764|99.9826|
|24744|52.5964|99.9826|
|24745|52.6164|99.9826|
|24746|52.6364|99.9826|
|24747|52.6564|99.9826|
|24748|52.6764|99.9826|
|24749|52.6964|99.9826|
|24750|52.7164|99.9826|
|24751|52.7364|99.9826|
|24752|52.7563|99.9826|
|24753|52.7763|99.9826|
|24754|52.7963|99.9826|
|24755|52.8163|99.9826|
|24756|52.8363|99.9826|
|24757|52.8563|99.9826|
|24758|52.8763|99.9826|
|24759|52.8963|99.9826|
|24760|52.9163|99.9826|
|24761|52.9363|99.9826|
|24762|52.9563|99.9826|
|24763|52.9763|99.9826|
|24764|52.9963|99.9826|
|24765|53.0163|99.9826|
|24766|53.0363|99.9826|
|24767|53.0563|99.9826|
|24768|53.0763|99.9826|
|24769|53.0963|99.9826|
|24770|53.1163|99.9826|
|24771|53.1363|99.9826|
|24772|53.1563|99.9826|
|24773|53.1763|99.9826|
|24774|53.1963|99.9826|
|24775|53.2163|99.9826|
|24776|53.2363|99.9826|
|24777|53.2563|99.9826|
|24778|53.2763|99.9826|
|24779|53.2963|99.9826|
|24780|53.3162|99.9826|
|24781|53.3362|99.9826|
|24782|53.3562|99.9826|
|24783|53.3762|99.9826|
|24784|53.3962|99.9826|
|24785|53.4162|99.9826|
|24786|53.4362|99.9826|
|24787|53.4562|99.9826|
|24788|53.4762|99.9826|
|24789|53.4962|99.9826|
|24790|53.5162|99.9826|
|24791|53.5362|99.9826|
|24792|53.5562|99.9825|
|24793|53.5762|99.9825|
|24794|53.5962|99.9825|
|24795|53.6162|99.9825|
|24796|53.6362|99.9825|
|24797|53.6562|99.9825|
|24798|53.6762|99.9825|
|24799|53.6962|99.9825|
|24800|53.7162|99.9825|
|24801|53.7362|99.9825|
|24802|53.7562|99.9825|
|24803|53.7762|99.9825|
|24804|53.7962|99.9825|
|24805|53.8162|99.9825|
|24806|53.8362|99.9825|
|24807|53.8562|99.9825|
|24808|53.8762|99.9825|
|24809|53.8961|99.9825|
|24810|53.9161|99.9825|
|24811|53.9361|99.9825|
|24812|53.9561|99.9825|
|24813|53.9761|99.9825|
|24814|53.9961|99.9825|
|24815|54.0161|99.9825|
|24816|54.0361|99.9825|
|24817|54.0561|99.9825|
|24818|54.0761|99.9825|
|24819|54.0961|99.9825|
|24820|54.1161|99.9825|
|24821|54.1361|99.9825|
|24822|54.1561|99.9825|
|24823|54.1761|99.9825|
|24824|54.1961|99.9825|
|24825|54.2161|99.9825|
|24826|54.2361|99.9825|
|24827|54.2561|99.9825|
|24828|54.2761|99.9825|
|24829|54.2961|99.9825|
|24830|54.3161|99.9825|
|24831|54.3361|99.9825|
|24832|54.3561|99.9825|
|24833|54.3761|99.9825|
|24834|54.3961|99.9825|
|24835|54.4161|99.9825|
|24836|54.4361|99.9825|
|24837|54.4561|99.9825|
|24838|54.476|99.9825|
|24839|54.496|99.9825|
|24840|54.516|99.9825|
|24841|54.536|99.9825|
|24842|54.556|99.9825|
|24843|54.576|99.9825|
|24844|54.596|99.9825|
|24845|54.616|99.9825|
|24846|54.636|99.9825|
|24847|54.656|99.9825|
|24848|54.676|99.9825|
|24849|54.696|99.9825|
|24850|54.716|99.9825|
|24851|54.736|99.9825|
|24852|54.756|99.9825|
|24853|54.776|99.9825|
|24854|54.796|99.9825|
|24855|54.816|99.9825|
|24856|54.836|99.9825|
|24857|54.856|99.9825|
|24858|54.876|99.9825|
|24859|54.896|99.9825|
|24860|54.916|99.9825|
|24861|54.936|99.9825|
|24862|54.956|99.9825|
|24863|54.976|99.9825|
|24864|54.996|99.9825|
|24865|55.016|99.9825|
|24866|55.0359|99.9825|
|24867|55.0559|99.9825|
|24868|55.0759|99.9825|
|24869|55.0959|99.9825|
|24870|55.1159|99.9825|
|24871|55.1359|99.9825|
|24872|55.1559|99.9825|
|24873|55.1759|99.9825|
|24874|55.1959|99.9825|
|24875|55.2159|99.9825|
|24876|55.2359|99.9825|
|24877|55.2559|99.9825|
|24878|55.2759|99.9825|
|24879|55.2959|99.9825|
|24880|55.3159|99.9825|
|24881|55.3359|99.9825|
|24882|55.3559|99.9825|
|24883|55.3759|99.9825|
|24884|55.3959|99.9825|
|24885|55.4159|99.9825|
|24886|55.4359|99.9825|
|24887|55.4559|99.9825|
|24888|55.4759|99.9825|
|24889|55.4959|99.9825|
|24890|55.5159|99.9825|
|24891|55.5359|99.9825|
|24892|55.5559|99.9825|
|24893|55.5759|99.9825|
|24894|55.5959|99.9825|
|24895|55.6158|99.9825|
|24896|55.6358|99.9825|
|24897|55.6558|99.9825|
|24898|55.6758|99.9825|
|24899|55.6958|99.9825|
|24900|55.7158|99.9825|
|24901|55.7358|99.9825|
|24902|55.7558|99.9825|
|24903|55.7758|99.9825|
|24904|55.7958|99.9825|
|24905|55.8158|99.9825|
|24906|55.8358|99.9825|
|24907|55.8558|99.9825|
|24908|55.8758|99.9825|
|24909|55.8958|99.9825|
|24910|55.9158|99.9825|
|24911|55.9358|99.9825|
|24912|55.9558|99.9825|
|24913|55.9758|99.9825|
|24914|55.9958|99.9825|
|24915|56.0158|99.9825|
|24916|56.0358|99.9825|
|24917|56.0558|99.9825|
|24918|56.0758|99.9825|
|24919|56.0958|99.9825|
|24920|56.1158|99.9825|
|24921|56.1358|99.9825|
|24922|56.1558|99.9825|
|24923|56.1757|99.9825|
|24924|56.1957|99.9825|
|24925|56.2157|99.9825|
|24926|56.2357|99.9825|
|24927|56.2557|99.9825|
|24928|56.2757|99.9825|
|24929|56.2957|99.9825|
|24930|56.3157|99.9825|
|24931|56.3357|99.9825|
|24932|56.3557|99.9825|
|24933|56.3757|99.9825|
|24934|56.3957|99.9825|
|24935|56.4157|99.9825|
|24936|56.4357|99.9825|
|24937|56.4557|99.9825|
|24938|56.4757|99.9825|
|24939|56.4957|99.9825|
|24940|56.5157|99.9825|
|24941|56.5357|99.9825|
|24942|56.5557|99.9825|
|24943|56.5757|99.9825|
|24944|56.5957|99.9825|
|24945|56.6157|99.9825|
|24946|56.6357|99.9825|
|24947|56.6557|99.9825|
|24948|56.6757|99.9825|
|24949|56.6957|99.9825|
|24950|56.7157|99.9825|
|24951|56.7357|99.9825|
|24952|56.7556|99.9825|
|24953|56.7756|99.9825|
|24954|56.7956|99.9825|
|24955|56.8156|99.9825|
|24956|56.8356|99.9825|
|24957|56.8556|99.9825|
|24958|56.8756|99.9825|
|24959|56.8956|99.9825|
|24960|56.9156|99.9825|
|24961|56.9356|99.9825|
|24962|56.9556|99.9825|
|24963|56.9756|99.9825|
|24964|56.9956|99.9825|
|24965|57.0156|99.9825|
|24966|57.0356|99.9825|
|24967|57.0556|99.9825|
|24968|57.0756|99.9825|
|24969|57.0956|99.9825|
|24970|57.1156|99.9825|
|24971|57.1356|99.9825|
|24972|57.1556|99.9825|
|24973|57.1756|99.9825|
|24974|57.1956|99.9825|
|24975|57.2156|99.9825|
|24976|57.2356|99.9825|
|24977|57.2556|99.9825|
|24978|57.2756|99.9825|
|24979|57.2956|99.9825|
|24980|57.3156|99.9825|
|24981|57.3355|99.9825|
|24982|57.3555|99.9825|
|24983|57.3755|99.9825|
|24984|0.000164428|-65|
|24985|0|-220|
|24986|0|0|
|24987|512|6405|
|24988|-170|-25|
|24989|-220|-65|
|24990|-4.8367e-026|-4.8367e-026|
|24991|0.0199965|99.9825|
|24992|0.039993|99.9825|
|24993|0.0599895|99.9825|
|24994|0.079986|99.9825|
|24995|0.0999825|99.9825|
|24996|0.119979|99.9825|
|24997|0.139976|99.9825|
|24998|0.159972|99.9825|
|24999|0.179969|99.9825|
|25000|0.199965|99.9825|
|25001|0.219962|99.9825|
|25002|0.239958|99.9825|
|25003|0.259955|99.9825|
|25004|0.279951|99.9825|
|25005|0.299948|99.9825|
|25006|0.319944|99.9825|
|25007|0.339941|99.9825|
|25008|0.359937|99.9825|
|25009|0.379934|99.9825|
|25010|0.39993|99.9825|
|25011|0.419927|99.9825|
|25012|0.439923|99.9825|
|25013|0.45992|99.9825|
|25014|0.479916|99.9825|
|25015|0.499913|99.9825|
|25016|0.519909|99.9825|
|25017|0.539906|99.9825|
|25018|0.559902|99.9825|
|25019|0.579898|99.9825|
|25020|0.599895|99.9824|
|25021|0.619891|99.9824|
|25022|0.639888|99.9824|
|25023|0.659884|99.9824|
|25024|0.679881|99.9824|
|25025|0.699877|99.9824|
|25026|0.719874|99.9824|
|25027|0.73987|99.9824|
|25028|0.759867|99.9824|
|25029|0.779863|99.9824|
|25030|0.79986|99.9824|
|25031|0.819856|99.9823|
|25032|0.839853|99.9823|
|25033|0.859849|99.9823|
|25034|0.879846|99.9823|
|25035|0.899842|99.9823|
|25036|0.919839|99.9823|
|25037|0.939835|99.9823|
|25038|0.959831|99.9822|
|25039|0.979828|99.9822|
|25040|0.999824|99.9822|
|25041|1.01982|99.9822|
|25042|1.03982|99.9822|
|25043|1.05981|99.9821|
|25044|1.07981|99.9821|
|25045|1.09981|99.9821|
|25046|1.1198|99.9821|
|25047|1.1398|99.982|
|25048|1.1598|99.982|
|25049|1.17979|99.982|
|25050|1.19979|99.982|
|25051|1.21978|99.9819|
|25052|1.23978|99.9819|
|25053|1.25978|99.9819|
|25054|1.27977|99.9819|
|25055|1.29977|99.9818|
|25056|1.31977|99.9818|
|25057|1.33976|99.9818|
|25058|1.35976|99.9817|
|25059|1.37976|99.9817|
|25060|1.39975|99.9817|
|25061|1.41975|99.9816|
|25062|1.43974|99.9816|
|25063|1.45974|99.9815|
|25064|1.47974|99.9815|
|25065|1.49973|99.9815|
|25066|1.51973|99.9814|
|25067|1.53973|99.9814|
|25068|1.55972|99.9813|
|25069|1.57972|99.9813|
|25070|1.59972|99.9812|
|25071|1.61971|99.9812|
|25072|1.63971|99.9811|
|25073|1.6597|99.9811|
|25074|1.6797|99.981|
|25075|1.6997|99.981|
|25076|1.71969|99.9809|
|25077|1.73969|99.9809|
|25078|1.75968|99.9808|
|25079|1.77968|99.9807|
|25080|1.79968|99.9807|
|25081|1.81967|99.9806|
|25082|1.83967|99.9806|
|25083|1.85967|99.9805|
|25084|1.87966|99.9804|
|25085|1.89966|99.9804|
|25086|1.91965|99.9803|
|25087|1.93965|99.9802|
|25088|1.95965|99.9802|
|25089|1.97964|99.9801|
|25090|1.99964|99.98|
|25091|2.01963|99.9799|
|25092|2.03963|99.9799|
|25093|2.05963|99.9798|
|25094|2.07962|99.9797|
|25095|2.09962|99.9796|
|25096|2.11961|99.9795|
|25097|2.13961|99.9794|
|25098|2.15961|99.9794|
|25099|2.1796|99.9793|
|25100|2.1996|99.9792|
|25101|2.21959|99.9791|
|25102|2.23959|99.979|
|25103|2.25958|99.9789|
|25104|2.27958|99.9788|
|25105|2.29958|99.9787|
|25106|2.31957|99.9786|
|25107|2.33957|99.9785|
|25108|2.35956|99.9784|
|25109|2.37956|99.9783|
|25110|2.39955|99.9782|
|25111|2.41955|99.9781|
|25112|2.43955|99.978|
|25113|2.45954|99.9779|
|25114|2.47954|99.9777|
|25115|2.49953|99.9776|
|25116|2.51953|99.9775|
|25117|2.53952|99.9774|
|25118|2.55952|99.9773|
|25119|2.57951|99.9771|
|25120|2.59951|99.977|
|25121|2.6195|99.9769|
|25122|2.6395|99.9768|
|25123|2.6595|99.9766|
|25124|2.67949|99.9765|
|25125|2.69949|99.9764|
|25126|2.71948|99.9762|
|25127|2.73948|99.9761|
|25128|2.75947|99.9759|
|25129|2.77947|99.9758|
|25130|2.79946|99.9756|
|25131|2.81946|99.9755|
|25132|2.83945|99.9753|
|25133|2.85945|99.9752|
|25134|2.87944|99.975|
|25135|2.89944|99.9749|
|25136|2.91943|99.9747|
|25137|2.93943|99.9746|
|25138|2.95942|99.9744|
|25139|2.97942|99.9742|
|25140|2.99941|99.9741|
|25141|3.01941|99.9739|
|25142|3.0394|99.9737|
|25143|3.0594|99.9736|
|25144|3.07939|99.9734|
|25145|3.09939|99.9732|
|25146|3.11938|99.973|
|25147|3.13937|99.9728|
|25148|3.15937|99.9726|
|25149|3.17936|99.9725|
|25150|3.19936|99.9723|
|25151|3.21935|99.9721|
|25152|3.23935|99.9719|
|25153|3.25934|99.9717|
|25154|3.27934|99.9715|
|25155|3.29933|99.9713|
|25156|3.31932|99.9711|
|25157|3.33932|99.9709|
|25158|3.35931|99.9707|
|25159|3.37931|99.9704|
|25160|3.3993|99.9702|
|25161|3.41929|99.97|
|25162|3.43929|99.9698|
|25163|3.45928|99.9696|
|25164|3.47928|99.9693|
|25165|3.49927|99.9691|
|25166|3.51926|99.9689|
|25167|3.53926|99.9686|
|25168|3.55925|99.9684|
|25169|3.57925|99.9682|
|25170|3.59924|99.9679|
|25171|3.61923|99.9677|
|25172|3.63923|99.9674|
|25173|3.65922|99.9672|
|25174|3.67921|99.9669|
|25175|3.69921|99.9667|
|25176|3.7192|99.9664|
|25177|3.73919|99.9662|
|25178|3.75919|99.9659|
|25179|3.77918|99.9656|
|25180|3.79917|99.9654|
|25181|3.81917|99.9651|
|25182|3.83916|99.9648|
|25183|3.85915|99.9645|
|25184|3.87914|99.9643|
|25185|3.89914|99.964|
|25186|3.91913|99.9637|
|25187|3.93912|99.9634|
|25188|3.95912|99.9631|
|25189|3.97911|99.9628|
|25190|3.9991|99.9625|
|25191|4.01909|99.9622|
|25192|4.03909|99.9619|
|25193|4.05908|99.9616|
|25194|4.07907|99.9613|
|25195|4.09906|99.961|
|25196|4.11905|99.9607|
|25197|4.13905|99.9603|
|25198|4.15904|99.96|
|25199|4.17903|99.9597|
|25200|4.19902|99.9594|
|25201|4.21901|99.959|
|25202|4.23901|99.9587|
|25203|4.259|99.9584|
|25204|4.27899|99.958|
|25205|4.29898|99.9577|
|25206|4.31897|99.9573|
|25207|4.33896|99.957|
|25208|4.35896|99.9566|
|25209|4.37895|99.9563|
|25210|4.39894|99.9559|
|25211|4.41893|99.9555|
|25212|4.43892|99.9552|
|25213|4.45891|99.9548|
|25214|4.4789|99.9544|
|25215|4.49889|99.9541|
|25216|4.51888|99.9537|
|25217|4.53887|99.9533|
|25218|4.55886|99.9529|
|25219|4.57886|99.9525|
|25220|4.59885|99.9521|
|25221|4.61884|99.9517|
|25222|4.63883|99.9513|
|25223|4.65882|99.9509|
|25224|4.67881|99.9505|
|25225|4.6988|99.9501|
|25226|4.71879|99.9497|
|25227|4.73878|99.9493|
|25228|4.75877|99.9488|
|25229|4.77876|99.9484|
|25230|4.79875|99.948|
|25231|4.81874|99.9476|
|25232|4.83872|99.9471|
|25233|4.85871|99.9467|
|25234|4.8787|99.9462|
|25235|4.89869|99.9458|
|25236|4.91868|99.9453|
|25237|4.93867|99.9449|
|25238|4.95866|99.9444|
|25239|4.97865|99.944|
|25240|4.99864|99.9435|
|25241|5.01863|99.943|
|25242|5.03861|99.9426|
|25243|5.0586|99.9421|
|25244|5.07859|99.9416|
|25245|5.09858|99.9411|
|25246|5.11857|99.9406|
|25247|5.13856|99.9401|
|25248|5.15854|99.9396|
|25249|5.17853|99.9391|
|25250|5.19852|99.9386|
|25251|5.21851|99.9381|
|25252|5.23849|99.9376|
|25253|5.25848|99.9371|
|25254|5.27847|99.9366|
|25255|5.29846|99.9361|
|25256|5.31844|99.9355|
|25257|5.33843|99.935|
|25258|5.35842|99.9345|
|25259|5.3784|99.9339|
|25260|5.39839|99.9334|
|25261|5.41838|99.9328|
|25262|5.43836|99.9323|
|25263|5.45835|99.9317|
|25264|5.47834|99.9312|
|25265|5.49832|99.9306|
|25266|5.51831|99.93|
|25267|5.5383|99.9295|
|25268|5.55828|99.9289|
|25269|5.57827|99.9283|
|25270|5.59825|99.9277|
|25271|5.61824|99.9272|
|25272|5.63822|99.9266|
|25273|5.65821|99.926|
|25274|5.67819|99.9254|
|25275|5.69818|99.9248|
|25276|5.71816|99.9242|
|25277|5.73815|99.9235|
|25278|5.75813|99.9229|
|25279|5.77812|99.9223|
|25280|5.7981|99.9217|
|25281|5.81809|99.921|
|25282|5.83807|99.9204|
|25283|5.85805|99.9198|
|25284|5.87804|99.9191|
|25285|5.89802|99.9185|
|25286|5.91801|99.9178|
|25287|5.93799|99.9172|
|25288|5.95797|99.9165|
|25289|5.97796|99.9159|
|25290|5.99794|99.9152|
|25291|6.01792|99.9145|
|25292|6.03791|99.9138|
|25293|6.05789|99.9131|
|25294|6.07787|99.9125|
|25295|6.09785|99.9118|
|25296|6.11784|99.9111|
|25297|6.13782|99.9104|
|25298|6.1578|99.9097|
|25299|6.17778|99.909|
|25300|6.19776|99.9082|
|25301|6.21774|99.9075|
|25302|6.23773|99.9068|
|25303|6.25771|99.9061|
|25304|6.27769|99.9053|
|25305|6.29767|99.9046|
|25306|6.31765|99.9039|
|25307|6.33763|99.9031|
|25308|6.35761|99.9024|
|25309|6.37759|99.9016|
|25310|6.39757|99.9008|
|25311|6.41755|99.9001|
|25312|6.43753|99.8993|
|25313|6.45751|99.8985|
|25314|6.47749|99.8978|
|25315|6.49747|99.897|
|25316|6.51745|99.8962|
|25317|6.53743|99.8954|
|25318|6.55741|99.8946|
|25319|6.57739|99.8938|
|25320|6.59737|99.893|
|25321|6.61734|99.8922|
|25322|6.63732|99.8913|
|25323|6.6573|99.8905|
|25324|6.67728|99.8897|
|25325|6.69726|99.8889|
|25326|6.71723|99.888|
|25327|6.73721|99.8872|
|25328|6.75719|99.8863|
|25329|6.77717|99.8855|
|25330|6.79714|99.8846|
|25331|6.81712|99.8838|
|25332|6.8371|99.8829|
|25333|6.85707|99.882|
|25334|6.87705|99.8811|
|25335|6.89703|99.8803|
|25336|6.917|99.8794|
|25337|6.93698|99.8785|
|25338|6.95695|99.8776|
|25339|6.97693|99.8767|
|25340|6.9969|99.8758|
|25341|7.01688|99.8748|
|25342|7.03685|99.8739|
|25343|7.05683|99.873|
|25344|7.0768|99.8721|
|25345|7.09678|99.8711|
|25346|7.11675|99.8702|
|25347|7.13673|99.8693|
|25348|7.1567|99.8683|
|25349|7.17667|99.8673|
|25350|7.19665|99.8664|
|25351|7.21662|99.8654|
|25352|7.23659|99.8644|
|25353|7.25657|99.8635|
|25354|7.27654|99.8625|
|25355|7.29651|99.8615|
|25356|7.31648|99.8605|
|25357|7.33645|99.8595|
|25358|7.35643|99.8585|
|25359|7.3764|99.8575|
|25360|7.39637|99.8565|
|25361|7.41634|99.8555|
|25362|7.43631|99.8544|
|25363|7.45628|99.8534|
|25364|7.47625|99.8524|
|25365|7.49622|99.8513|
|25366|7.51619|99.8503|
|25367|7.53616|99.8492|
|25368|7.55613|99.8482|
|25369|7.5761|99.8471|
|25370|7.59607|99.846|
|25371|7.61604|99.845|
|25372|7.63601|99.8439|
|25373|7.65598|99.8428|
|25374|7.67595|99.8417|
|25375|7.69592|99.8406|
|25376|7.71588|99.8395|
|25377|7.73585|99.8384|
|25378|7.75582|99.8373|
|25379|7.77579|99.8362|
|25380|7.79575|99.835|
|25381|7.81572|99.8339|
|25382|7.83569|99.8328|
|25383|7.85565|99.8316|
|25384|7.87562|99.8305|
|25385|7.89559|99.8293|
|25386|7.91555|99.8282|
|25387|7.93552|99.827|
|25388|7.95548|99.8258|
|25389|7.97545|99.8246|
|25390|7.99541|99.8235|
|25391|8.01538|99.8223|
|25392|8.03534|99.8211|
|25393|8.0553|99.8199|
|25394|8.07527|99.8187|
|25395|8.09523|99.8174|
|25396|8.1152|99.8162|
|25397|8.13516|99.815|
|25398|8.15512|99.8138|
|25399|8.17508|99.8125|
|25400|8.19505|99.8113|
|25401|8.21501|99.81|
|25402|8.23497|99.8088|
|25403|8.25493|99.8075|
|25404|8.27489|99.8063|
|25405|8.29485|99.805|
|25406|8.31482|99.8037|
|25407|8.33478|99.8024|
|25408|8.35474|99.8011|
|25409|8.3747|99.7998|
|25410|8.39466|99.7985|
|25411|8.41462|99.7972|
|25412|8.43458|99.7959|
|25413|8.45453|99.7946|
|25414|8.47449|99.7932|
|25415|8.49445|99.7919|
|25416|8.51441|99.7906|
|25417|8.53437|99.7892|
|25418|8.55433|99.7879|
|25419|8.57428|99.7865|
|25420|8.59424|99.7851|
|25421|8.6142|99.7838|
|25422|8.63415|99.7824|
|25423|8.65411|99.781|
|25424|8.67407|99.7796|
|25425|8.69402|99.7782|
|25426|8.71398|99.7768|
|25427|8.73393|99.7754|
|25428|8.75389|99.774|
|25429|8.77384|99.7726|
|25430|8.7938|99.7711|
|25431|8.81375|99.7697|
|25432|8.8337|99.7683|
|25433|8.85366|99.7668|
|25434|8.87361|99.7654|
|25435|8.89356|99.7639|
|25436|8.91352|99.7624|
|25437|8.93347|99.761|
|25438|8.95342|99.7595|
|25439|8.97337|99.758|
|25440|8.99332|99.7565|
|25441|9.01328|99.755|
|25442|9.03323|99.7535|
|25443|9.05318|99.752|
|25444|9.07313|99.7505|
|25445|9.09308|99.7489|
|25446|9.11303|99.7474|
|25447|9.13298|99.7459|
|25448|9.15292|99.7443|
|25449|9.17287|99.7428|
|25450|9.19282|99.7412|
|25451|9.21277|99.7396|
|25452|9.23272|99.7381|
|25453|9.25267|99.7365|
|25454|9.27261|99.7349|
|25455|9.29256|99.7333|
|25456|9.31251|99.7317|
|25457|9.33245|99.7301|
|25458|9.3524|99.7285|
|25459|9.37234|99.7269|
|25460|9.39229|99.7252|
|25461|9.41223|99.7236|
|25462|9.43218|99.722|
|25463|9.45212|99.7203|
|25464|9.47207|99.7187|
|25465|9.49201|99.717|
|25466|9.51195|99.7153|
|25467|9.5319|99.7137|
|25468|9.55184|99.712|
|25469|9.57178|99.7103|
|25470|9.59172|99.7086|
|25471|9.61166|99.7069|
|25472|9.63161|99.7052|
|25473|9.65155|99.7035|
|25474|9.67149|99.7017|
|25475|9.69143|99.7|
|25476|9.71137|99.6983|
|25477|9.73131|99.6965|
|25478|9.75125|99.6948|
|25479|9.77118|99.693|
|25480|9.79112|99.6912|
|25481|9.81106|99.6895|
|25482|9.831|99.6877|
|25483|9.85094|99.6859|
|25484|9.87087|99.6841|
|25485|9.89081|99.6823|
|25486|9.91075|99.6805|
|25487|9.93068|99.6787|
|25488|9.95062|99.6769|
|25489|9.97055|99.675|
|25490|9.99049|99.6732|
|25491|10.0104|99.6713|
|25492|10.0304|99.6695|
|25493|10.0503|99.6676|
|25494|10.0702|99.6658|
|25495|10.0902|99.6639|
|25496|10.1101|99.662|
|25497|10.13|99.6601|
|25498|10.15|99.6582|
|25499|10.1699|99.6563|
|25500|10.1898|99.6544|
|25501|10.2097|99.6525|
|25502|10.2297|99.6506|
|25503|10.2496|99.6486|
|25504|10.2695|99.6467|
|25505|10.2895|99.6448|
|25506|10.3094|99.6428|
|25507|10.3293|99.6408|
|25508|10.3492|99.6389|
|25509|10.3692|99.6369|
|25510|10.3891|99.6349|
|25511|10.409|99.6329|
|25512|10.429|99.6309|
|25513|10.4489|99.6289|
|25514|10.4688|99.6269|
|25515|10.4887|99.6249|
|25516|10.5087|99.6228|
|25517|10.5286|99.6208|
|25518|10.5485|99.6188|
|25519|10.5684|99.6167|
|25520|10.5884|99.6147|
|25521|10.6083|99.6126|
|25522|10.6282|99.6105|
|25523|10.6481|99.6084|
|25524|10.668|99.6063|
|25525|10.688|99.6042|
|25526|10.7079|99.6021|
|25527|10.7278|99.6|
|25528|10.7477|99.5979|
|25529|10.7676|99.5958|
